Unnamed: 0,content,label
653,"1/2 Unpopular post: I am not very enthusiastic about #Lebanon drilling its offshore gas. 1- #Climatechange is real, 2- oil&amp;gas sector presents a geopolitical burden &amp; a security risk, 3- Lebanon has a serious potential in sectors of the future such as https://t.co/ndoRqdpKoK",Positive
654,"Did you recently support environment ?
Upload its video on the ESF Mobile App and get Certificate of Appreciation from ESF and Free Registration to 4th SEE Summit by clicking to the link : srcouncil.in/registration
#environmental #Sustainability #registration #esf #src #support https://t.co/6vNy1lwFMI",Neutral
655,"We’ve recently added 17 #sustainability courses to our platform, which include:

✅ Environment and Energy Efficiency Training
✅ Sustainability at Sea
✅ Marine Environmental Awareness
✅ IHM and Ship Recycling

View all our sustainability #courses: ow.ly/ABIN50MyTvt https://t.co/Afc3WeUvQ1",Neutral
656,"Solar energy has the potential to play a significant role in creating a more sustainable world beyond 2023. 

Read more: tinyurl.com/yckruy7p 

#solar #solarpower #renewableenergy #sustainability #technology #solarenergy https://t.co/NWc3n8ZdpN",Positive
657,"2023 CO2 GLOBAL DEATH SENTENCE
CO2 fossil emissions, atmospheric level, 2050 fossil fuel energy
2C certain by 2050
All adds up to hell on Earth no future  
iea.org/reports/world-…
#emissions #CO2 #climatechange #global warming https://t.co/QQ0UBvIgKY",Neutral
658,"Let's learn about Energy Trilemma – the 3 main considerations #Singapore has when developing #energy policies and the solutions to ensure a reliable supply of power 24/7 and still meet the #netzero targets by 2050. @EMA_sg @MothershipSG #sustainability 

youtube.com/watch?v=za0jEj…",Positive
659,"#climatechange has brought about so many effects in #Kenya &amp; globe at large. With experienced intense #drought in Kenya, it has exacerbated #health risk making women &amp; girls to be more vulnerable to Menstrual/Period poverty.
@WilliamsRuto
@MOH_Kenya @Wwangechi_leah @Dorothychogo https://t.co/gUNbxyXt9Q",Neutral
660,"We are in #water &amp; #wastewatertreatment solutions not only to provide these services to industries but also to protect our #environment from ongoing #environmentalcrises. Let's join hands together &amp; make this world a better place!
Contact us on 020 8983058885 / 8983052031 https://t.co/tBpYBKMea7",Neutral
661,"Head of Design &amp; Construction at NEOM, Roger Nickells, sheds light on the revolutionary approach of @NEOM in the construction industry. Learn more about this project here - snip.ly/s59w1k

#interiordesign #architecture #saudiarabia #visitsaudi #vision2030 #sustainability",Positive
662,"Thus, #ClimateChange (temp, in particular) could reinforce the gendered division of housework chores &amp; family responsibility. 
@schemaly @HKBradshaw @feministabulous",Neutral
663,"Learn more about our #sustainability journey and how we support climate policy. @erikhansen_, our Senior Director of Sustainability, shares insights. #TeamWDAY bit.ly/3Yb93Q9",Neutral
664,"A chat abouto going ""beyond less-bad to 100 percent fabulous"" #downshifting #recycling #sustainability",Neutral
665,"Thank you for the wisdom you share, Sadhguru!
🙏🏿🍀❤️🍀🙏🏿#WorldUnitesForSoil #SaveSoil #SaveSoilMovement #SaveSoilSaveEnvironment #SaveSoilBharat #SauvonsLesSols #naturelovers #nature #spirituality #environment @SadhguruJV @cpsavesoil",Positive
666,"entrepreneurial spirit in everyone. We feel proud to be acknowledged at the CII Innovation Awards in the first year of participation, a testimony to our consistent efforts.”

#ThermaxExcellence #LifeAtThermax #technology #sustainability #innovation #award #aetomengineering https://t.co/wMp4FRTzaH",Neutral
667,Yeah so actively transitioning away from #FossilFuels is soooo expensive 🙄. You know what’s expensive?  #ClimateChange #StopFossilFuelSubsidies #auspol,Negative
668,"Neerain rainwater filter Installation

#rain #RechargeWater #RechargeRain #Water #WaterForLife #waterharvesting #WaterConservation #savewatersavelife #Sustainability #ecofriendly #greenbuilding  #watermanagement #mep #rainwaterharvesting #explore #exploremore #fyp #explorepage https://t.co/wsfrYPRBEx",Neutral
669,"Tuesday Inspiration
“Hustle beats talent when talent doesn’t hustle” – Ross Simmonds

-For A chemovative tomorrow

#tuesday #motivationalquote #tuesdayvibes #weekdayvision #tuesdayinspiration #sustainability #sustainableproducts #healthcare #environment #teamwork #icvglobal https://t.co/sZhEm2MiCX",Neutral
670,Mississippi chef warns restaurants may not survive Jackson water crisis: ‘Something has to be done’ #WaterManagement #Sustainability #Sustainable #WaterCharity #Water [Video] dlvr.it/ShhyP0,Neutral
671,"A beautiful dragon fly showing off its unique beauty💥💥💥

Be kind to our planet!

 #sustainability #innovation #savesoil #drfarshid https://t.co/wzCBFj5e3P",Positive
672,"India’s continued to stand for ensuring climate action and climate justice – especially for the Global South, this year’s Budget is expected to focus significantly on energy transition and environmental sustainability. #environment #sustainability 
firstpost.com/business/budge…",Positive
673,"t4travel.me/traveling-as-a…
There are many good reasons to exclude meat from your diet.
#people  #Travel  #help  #environment  #hotel  #restaurant  #planning  #cosmetics  #restaurants  #research  #healthcare  #Foodie  #culinary  #luxury",Neutral
674,Blueprint to reverse nature's decline revealed #nature #conservation #uk #environment  bbc.co.uk/news/science-e…,Neutral
675,"""We alluded to the discussion about #DayZero in Cape Town, but you know, it’s going to be #Day0 for many countries!"" Denise Mall #SDG6 #ClimateChange dww.show/16-experts-off…",Neutral
676,"#CEEStudio has completed the design and fitting out of a Mobile Exhibition Bus called ""#VanVahini"" for @PenchMP, #Nagpur. The bus was designed for Public Education and Awareness Programme on #ClimateChange and has now been handed over to the agency. https://t.co/bCdDTaHv26",Positive
677,BMW i4 Introduction ift.tt/i8m9PeT #Tesla #EV #ClimateChange #Renewables #RenewableEnergy,Neutral
678,@WMO Oh great another DAVOS. While everyone needs to stop polluting God's Creation #ClimateChange has always been. If it was real all the fat cats/oligarchs wouldn't fly private jets drive gas cars &amp;use gas cooking stoves. But they do.,Positive
679,"Felicity Solar is back to work from today on, we can continue to support you on any demand or questions about Solar Power.
#energyefficiency #sustainability #solarenergy #solarpower #solarpanel #powerup #homesolar #sunenergy #lithiumbattery #energystorage #battery #felicitysolar https://t.co/4qPiohVIAv",Positive
680,NEOM McLaren Electric Racing consists of the @NEOM  McLaren Formula E Team and the NEOM McLaren Extreme E Team. The partnership is aligned with #SaudiVision2030 #saudiarabia #neom #sustainability #eprix #McLaren - #sustainabilitymiddleeast #sme sustainabilitymenews.com/environmental-…,Neutral
681,"Deadly fungal infections a concern in patients post-COVID-19, flu #Environment #EnvironmentNews #ClimateEmergency #GlobalWarming [Video] dlvr.it/ShhxgP",Positive
682,"Retrieve documents from different sources, process and deliver them without manual intervention, in your preferred format to a specified destination. bit.ly/3Gv6X6D

#Tiyende #Sustainability #TiyendeSolution #BusinessSmarter #TiyendeTailored #TiynedeTech https://t.co/4c5Jf3ULns",Neutral
683,"Indonesia, the world’s top palm oil producer, exported 30.8 million tonnes of palm oil products in 2022, down 8.5 percent from 33.7 million tonnes a year earlier. #Energy #Environment #Indonesia #TheJakartaPost

asianews.network/crude-palm-oil… https://t.co/pwCPd7AVGg",Neutral
684,"👍 Liveable = Sustainable! Why #sustainability is vital and what we can do to promote it 👉 geze.com/en/discover/ge…

#GEZE #ConnectingExpertise #BuildingSolutions #CreateTheFuture https://t.co/xpw2lgAcYy",Neutral
685,"It's time to join forces and make a difference. #GetInvolved #climatechange #ActNow 

bio.site/angryarmy https://t.co/5GRo4d1Y1K",Neutral
686,Creating a sustainable and beautiful ecosystems in our own backyards #garden #sustainability https://t.co/zrnG31T5sM,Positive
687,Our Commitment to #sdg #health #india #bhfyp #peace #goals #women #africa #community #education #change #help #womenempowerment #goal #covid #charity #sustainable #equality #innovation #sustainability #youth @fao @IFAD https://t.co/UpdTiaW3OA,Neutral
688,"Homemade #compost is a magical resource for your garden and will have your plants thriving, whilst also helping to keep your waste costs down.🌺🌻 Read our easy guide to composting: bit.ly/3yOvW0i ♻️ 
#recycling #stopfoodwaste #sustainability #reduce #reuse #compostguide https://t.co/sKgd5VVyqG",Negative
689,"🌍 Despite over 50 years of messaging about the reality of human-caused climate change, substantial portions of the population remain sceptical. Why? 

#UQBusiness School's Professor Matthew Hornsey shares his insights: fal.cn/3udT5

@Nature #ClimateChange #UQReseach https://t.co/M0e8ilzKHf",Negative
690,"In this @InformationWeek article, #fintech Principal Analyst @bentonfintech discusses #payment trends to watch for in 2023 as #RTP, #openbanking payments and #security emerge as key priorities: informationweek.com/fintech/paymen…
#financialservices #banking #sustainability",Neutral
691,"New Climate News: 

It would take 23 million years for evolution to replace Madagascar's endangered mammals -- ScienceDaily

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
blog.hava.solutions/2023/01/11/it-…",Negative
692,"""How science is telling us all to revolt"" ... in 2013

Now it's telling the same, 10x louder

buff.ly/3DrgTNA #climateChange  #developingCountries #equalOpportunities #geoengineering #globalWarming #peakCoal #politics",Negative
693,"Secrets of #climate change unlocked by linking fossil proxies to living bacteria ... 

| #climatechange | #microbes | #lipids | #environment | #biomarker | By @NIOZnieuws via @SciTechDaily1 

scitechdaily.com/unlocking-the-…",Negative
694,Interesting to note that over the last 31 days I think it has rained twice during my (very) early morning runs - which is rather strange for January and probably the shape of things to come. #teacher5oclockclub #tinyvoicetalks #climatechange,Positive
695,"With rapid #climatechange, many species must evolve and adapt quickly to avoid extinction. This is why genetic diversity is so crucial.

news18.com/buzz/natural-h…",Positive
696,"Did you know we have been sourcing grapes from 5 core vineyards since 2003?

Learn more our values as creators of world-leading wines.

bit.ly/3HIhjSd

#weareborncreative #flagstonewines #responsiblewinemaking #sustainability #biodiversityinwine #biodiversity https://t.co/tsnoxzJNbJ",Positive
