,content,label
366,"""The poorest people are facing the catastrophic impacts of the human-created climate crisis, even when they are least responsible for the emissions"", write @RoryStewartUK and @DMiliband bit.ly/3jgeZsk #ClimateCrisis #ClimateChange",Neutral
367,The pioneer of fast-charging battery technology for electric vehicles @StoreDotLtd has partnered with Circulor to track the provenance &amp; CO2 emissions of raw materials in its battery cells &amp; manufacturing cells process. circ.ly/x4s #batterynews #sustainability https://t.co/WAPz7mklHT,Neutral
368,"Read our latest commentary and research on #dams and #statelessness, learn about our graduate programmes in #sustainability, and explore more opportunities to learn and work with us in the January 2023 edition of INSIGHTS newsletter.

bit.ly/3wIYOH8",Neutral
369,"#Sustainability is not achievable now. We're well past sustainable resource-use levels given our current footprint. To be sustainable we must change political will &amp; lifestyles globally. That will take a generation or more. It can be done. We must all try to do it, starting now.",Neutral
370,"High 5 in fight against #climatechange! At #5, @nickhedley; up to #4, @SophiaKianni; #3, @MikeHudema; #2, @_david_ho_; + new at #1 this week… @AukeHoekstra! Latest @SustMeme Climate &amp; Energy Top 500, published in association with @meuk_les: ow.ly/yuqS50MFca6 ©McClelland",Positive
371,"“Refuse what you do not need; Reduce what you do need; Reuse by using reusables; Recycle what you cannot refuse, reduce, or reuse; and Rot (compost) the rest” – Bea Johnson

#TuzaOlukan #climatechange #greenenergy #globalwarming #Jokes",Positive
372,"#Seeds are the foundation of our #agriculture &amp; #food. 
We are passionate about seed innovations to foster #foodsecurity &amp; #sustainability.
Therefore, Europe’s #seedsector strives to be a key partner for all value chain actors  ℹ️ bit.ly/3JqylWy

#GrowingTheFuture",Negative
373,"#SteamDrills -As long as we don't cut off our hearts, the inner workings of the universe illuminate before us #ClimateChange #Inequality",Positive
374,"In November we invited the windows press to experience our polymer journey from recycling to distribution 🚛

Thank you @glasstimes and @GlassNewsmag, for joining us at our Blaenau Factory and helping us to reach new audiences ♻️ bit.ly/3iZSesH 

#REHAU #Sustainability",Positive
375,"Tomorrow at 11:00 GMT, join @SMGSequeira, @VickyChemutai2, Rocco Macchiavello, Michael Opoku &amp; Masrur Reaz for an online discussion on the impact of #ClimateChange on trade in developing countries. 

Register now at bit.ly/3kFoCkx",Neutral
376,"Empowering Youth for Climate Change Action 🌍

How can we better equip youth to act on #ClimateChange? 

Take the survey now ➡️tinyurl.com/2p8t6v96",Negative
377,"Let's come together to protect our planet and fight #ClimateChange #GetInvolved #ActNow 

bio.site/angryarmy https://t.co/7sFeZmwph1",Negative
378,"Intensive farming is failing us all, through loss of biodiversity, falling nutritional quality of food, depletion of soil and high greenhouse gas emissions. @FarmWilder 

#food #community #environment https://t.co/IPjNXfLt7L",Negative
379,"Climate change is here and businesses need to prepare. Sustainability goals are being set out but with planning and preparation, you can reap the rewards of environmental change. @abl_business #sustainability #business #finance hubs.li/Q01wPLk-0",Neutral
380,Great idea to treat environmental impacts of livestock farming waste the same as mining and other industrial waste. Might just save the #Wye and other rivers. #Environment - Farmers will be key to plan to restore England’s green spaces and wildlife theguardian.com/environment/20…,Neutral
381,"What will a #BetterTomorrow look like for road assistance? Watch the film below as Nelsy Rodriguez, Global RSA &amp; Mobility Network Manager, talks about the push for a more sustainable future. 
#Sustainability #Assistance #CarbonFootprint https://t.co/7nKQatJJwU",Positive
382,Valley fever cases on the rise and may worsen due to climate change #GlobalWarming #Environment #PlanetEarth #Pollution #Nature [Video] dlvr.it/ShjH7c,Neutral
383,Elon Musk Faces SEC Investigation Over Tesla Self-Driving Claims ift.tt/BohJwda #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy,Positive
384,"@Climatehope2 @HelenClarkNZ #PetroleumPapers shows @exxonmobil climate research showed #ClimateChange threatens our future, then misled humanity. Are #ClimateCriminals committing ecocide? @EcocideLaw #NZFloods",Neutral
385,The #EAA2023 deadline is fast approaching! See below for those interested in #climatechange #heritage #archaeology and the future!,Positive
386,"[New Podcast] In this episode, @IntFreshProduce's @TMuruetagoiena chats about #sustainability challenges in the fresh produce industry &amp; how she is helping the #CGFSSCI develop #SSCIBenchmark criteria for environmental compliance standards. Listen here 👉 bit.ly/3jlCgJt https://t.co/8lAfDA42EU",Neutral
387,"We are proud to be partnered with Green Street, a new retail #sustainability initiative helping small businesses in Bradford.

We are delivering opportunity reviews to help businesses slash their carbon footprint and become more sustainable! ♻️ @__greenstreet https://t.co/2NbUKT3QKg",Neutral
388,"#environment improvement plan published today by @DefraGovUK: good to see environmental targets &amp; policy commitments in 1 place, significant civil service time went into that. Lots of work ahead however to deliver on these + plug gaps.  @AldersgateGrp PR: aldersgategroup.org.uk/publications/p…",Positive
389,"Curious about your #IT organization's environmental impact?

#DellAPEX can help you achieve your #sustainability goals while also reducing costs by as much as 45%. 

See how #DellTech moves sustainability forward below. @DellAPEX dell.to/3TOEdtX #IWork4Dell",Positive
390,"Once upon a time, I was someone's sunshine. Shout-outs to #ClimateChange",Neutral
391,It was a pleasure working with my wonderful colleagues on this article: giving researchers some direction on navigating journeys of knowledge #coproduction when aspiring to contribute to #sustainability #transformation. @naturesustainab,Positive
392,"What does the future look like for #airports?

Read more about the discussion on #sustainability that took place at the International Airport Summit 2022 here:

internationalairportreview.com/article/181525…",Neutral
393,"PM stresses global response on Pakistan’s vulnerability to climate change 
#Pakistan #PrimeMinister #PMShehbazSharif #ClimateChange #vulnerability #response @PakPMO @CMShehbaz @MoIB_Official @GovtofPakistan  
leadpakistan.com.pk/news/pm-stress…",Neutral
394,"Netherlands posts another record year for residential PV in 2022: The Netherlands may have deployed 2 GW of new residential solar capacity in 2022, according to provisional figures from grid operators. dlvr.it/ShjGXy #solarenergy #technology #sustainability https://t.co/yAwLTAE3J9",Negative
395,AI research predicts planet will warm faster than expected #Environment #Nature #PlasticPollution #GreenEnergy #Pollution [Video] dlvr.it/ShjGYJ,Neutral
396,"If Government is so intent on cleaning up air, water and waste, providing us with access to green space or water within a 15 minute walk from home, and improving biodiversity, why do Tory MPs continue to allow sewage dumping in the sea? @RichardJMurphy @RishiSunak #environment",Positive
397,"Sustainability projects are lucrative with finer designs and finer control.

Get in touch with ClayBoat for a finer world.
#Sustainability #Sustainabilitydesigns #interior #Saudivision2030 https://t.co/pz7rtFjpfr",Neutral
398,like the sound of a cold wind https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #ClimateCrisis,Neutral
399,Outstanding sustainability rating for Tridonic. Find out more ➡️ a1lightingmagazine.com/awards/outstan… #lighting #lightingnews #Tridonic #Award #Sustainability https://t.co/9lms9X3pRA,Neutral
400,"weforum.org/agenda/2023/01… 
We faced 3 crises at the same time in 2022 food distribution, #energy, and fertiliser shortages. Resolving the food crisis can lead to job creation and aid in the fight against 
#climatechange. The following are some solutions to the global #food crisis.",Neutral
401,"🤔You know someone who is interested in contemporary and evidence-based drug policies but doesn't follow us on Twitter yet? 

👉👉Share this account! 💜💡💜 For humane, development-oriented, and transformative #drugpolicies! 

#HumanRights #harmreduction #Sustainability https://t.co/VN6NSNYRAJ",Positive
402,#Sustainability standards and regulations are now a new business norm but might be too complicated for many organizations to comply with. See how #analytics can help businesses navigate them with confidence: lingarogroup.com/blog/infograph… https://t.co/Mjdwm0GXQH,Neutral
403,"To be reviewed in 1 year
Predicting the future is the new last refuge of the scoundrel (see also #climatechange) 
#Brexit!",Positive
404,Sustainable Distributed Computing platform | In Consensus #Sustainability | Moving the world from a “for-profit” economy to a “for-benefit” economy.#5irechain,Positive
405,"In 2065 Kansas, loner Adri discovers the lives of two people who are connected to the house moved into. Their struggles touched her and she finally learns to connect with the real people around her before departing Earth for Mars. #YA #Climatechange  justinelaismith.wordpress.com/2023/01/14/mid…",Neutral
406,"“Syria/Jordan is a crucial border when it comes to trasnbourndary environmental management, but conflict has made it very dificult to create cross border boundary” @AlexGSimon at #EnviroPolicon23 

#conflict #wana #mena #syria #Jordan #arab #PoliticsLive #environment https://t.co/772U2U2XPF",Positive
407,Belfast business owners: How much does traffic/parking impact your employees' commutes? E-bikes are sustainable and can help! Let U:Move assist with stress-free city commutes. #ebikes #commuting #traffic #umoveebikes #belfast #wellness #bikesmile #activetravel #sustainability https://t.co/BT3Yd9twyA,Negative
408,"“How UK councils aim to decarbonise their local roads”

#mobility #sustainability 

smartcitiesworld.net/news/news/how-…",Neutral
409,"The latest report on workplace predictions by @The Josh Bersin Company centres around the big trends that are shaping the future, and highlights the need for companies to listen more, lead more and plan more.

#trends #sustainability #futureofwork 

okt.to/zhf68W https://t.co/1llkSTyj38",Neutral
410,"Lenovo has become the first #PC &amp; #smartphone manufacturer to have its strategy to become carbon neutral by 2050 validated by the @sciencetargets initiative, a collaboration of the @unglobalcompact, @CDP, and @WWF.

More here: zcu.io/iCG5

@Lenovo #ESG #Sustainability",Positive
411,is he actually serious? maybe if he didn't spend so much time arguing against environmental protestors then he could have helped clean up the air. well that's just karma for ya😄#climatechange #veganism,Neutral
412,"#sustainability 
@HungerFightersU &amp; @WFP made a tailored approach of conserving the environment through a campaign dubbed ""Fruit Tree planting"" in the Areas of Operation for Nutritional, environmental &amp; economical benefits.
📌We are online @ hfug.org https://t.co/ZIJFntp7kV",Positive
413,"Local green redeem entity reckons 1/4 of UK population throw a plastic bottle away every DAY

@RishiSunak this is a blight on our environment, let's move away from single use plastics PLEASE

@DominicRaab @ExtinctionR @ConHome @BBCEnvironment #environment #plastic @BenGoldsmith",Neutral
